occupants,lighting_interior,lighting_exterior,lighting_garage,lighting_exterior_holiday,cooking_range,dishwasher,clothes_washer,clothes_dryer,ceiling_fan,plug_loads_other,hot_water_dishwasher,hot_water_clothes_washer,hot_water_fixtures
0.75,0.0496,0.559,0.559,0,0,0,0,0,0.258,0.465,0,0,0
0.75,0.0496,0.559,0.559,0,0,0,0,0,0.258,0.465,0,0,0
0.75,0.0496,0.517,0.517,0,0,0,0,0,0.258,0.465,0,0,0
0.75,0.0496,0.517,0.517,0,0,0,0,0,0.258,0.465,0,0,0
0.75,0.0496,0.517,0.517,0,0,0,0,0,0.258,0.465,0,0,0
0.75,0.0496,0.517,0.517,0,0,0,0,0,0.258,0.465,0,0,0
0.75,0.0496,0.503,0.503,0,0,0,0,0,0.258,0.465,0,0,0
0.75,0.0496,0.503,0.503,0,0,0,0,0,0.258,0.465,0,0,0
0.75,0.0496,0.461,0.461,0,0,0,0,0,0.258,0.465,0,0,0
0.75,0.0496,0.461,0.461,0,0,0,0,0,0.258,0.465,0,0,0
1,0.075,0.503,0.503,0,0,0,0,0,0.319,0.504,0,0,0.0203
0.75,0.0496,0.503,0.503,0,0,0,0,0,0.258,0.465,0,0,0.162
0.75,0.0496,0.601,0.601,0,0,0,0,0,0.258,0.465,0,0,0
0.75,0.126,0.601,0.601,0,0,0,0,0,0.344,0.522,0,0,0.0191
0.75,0.15,0.657,0.657,0,0,0,0,0,0.358,0.546,0,0,0.134
0.75,0.15,0.657,0.657,0,0,0,0,0,0.358,0.546,0,0,0.105
0.5,0.0496,0.475,0.475,0,0,0,0,0,0.258,0.465,0,0,0
0.5,0.0496,0.475,0.475,0,0,0,0,0,0.258,0.465,0,0,0
0.5,0.27,0.322,0.322,0,0,0,0,0,0.29,0.635,0,0,0.137
0.5,0.27,0.322,0.322,0,0,0,0,0,0.29,0.635,0,0,0.374
0.5,0.264,0.336,0.336,0,0,0,0,0,0.297,0.635,0,0,0.671
0.5,0.264,0.336,0.336,0,0,0,0,0,0.297,0.635,0,0,0.0201
0.5,0.254,0.35,0.35,0,0,0,0,0,0.304,0.645,0,0,0.356
0.75,0.357,0.35,0.35,0,0,0,0,0,0.327,0.735,0,0,0.546
0.75,0.347,0.336,0.336,0,0,0,0,0,0.316,0.749,0,0,0.0187
0.75,0.347,0.336,0.336,0,0,0,0,0,0.316,0.749,0,0,0.112
0.75,0.344,0.392,0.392,0,0,0,0,0,0.358,0.749,0,0,0.348
0.75,0.344,0.392,0.392,0,0,0,0,0,0.358,0.749,0,0,0.216
0.75,0.344,0.433,0.433,0,0,0,0,0,0.39,0.735,0,0,0.0677
0.25,0.148,0.433,0.433,0,0,0,0,0,0.302,0.555,0,0,0.319
0.25,0.15,0.447,0.447,0,0,0,0,0,0.305,0.564,0,0,0.296
0.5,0.25,0.447,0.447,0,0.4,0,0,0,0.353,0.664,0,0,0.0489
0.75,0.379,0.545,0.545,0.0288,0.633,0,0,0,0.473,0.791,0,0,0.0489
0.75,0.379,0.545,0.545,0.0288,0,0,0,0,0.473,0.791,0,0,0.0977
0.75,0.461,0.741,0.741,0.346,0,0,0,0,0.62,0.847,0,0,0.0489
0.75,0.461,0.741,0.741,0.346,0,0,0,0,0.62,0.847,0,0,0.147
0.75,0.608,0.881,0.881,0.593,0,0,0,0,0.725,0.861,0,0,0.0489
0.75,0.608,0.881,0.881,0.593,0,0,0,0,0.725,0.861,0,0,0.0489
0.75,0.745,0.937,0.937,0.683,0,0,0,0,0.767,0.819,0,0,0.195
0.75,0.745,0.937,0.937,0.683,0,0,0,0,0.767,0.819,0,0,0.293
0.75,0.759,0.993,0.993,1,0,0,0,0,0.809,0.777,0,0,0
0.75,0.759,0.993,0.993,1,0,0,0,0,0.809,0.777,0,0,0
0.75,0.635,0.965,0.965,0.679,0,0,0,0,0.788,0.749,0,0,0.195
1,0.635,0.965,0.965,0.679,0,0,0,0,0.788,0.749,0,0,0
1,0.387,0.825,0.825,0.132,0,0,0,0,0.683,0.678,0,0,0.0489
1,0.387,0.825,0.825,0.132,0,0,0,0,0.683,0.678,0,0,0.0977
1,0.0996,0.699,0.699,0.0658,0,0,0,0,0.368,0.518,0,0,0
1,0.0996,0.699,0.699,0.0658,0,0,0,0,0.368,0.518,0,0,0.0489
1,0.0682,0.559,0.559,0,0,0,0,0,0.333,0.513,0,0,0
1,0.0682,0.559,0.559,0,0,0,0,0,0.333,0.513,0,0,0
1,0.0496,0.517,0.517,0,0,0,0,0,0.258,0.465,0,0,0.195
1,0.0496,0.517,0.517,0,0,0,0,0,0.258,0.465,0,0,0
1,0.0496,0.517,0.517,0,0,0,0,0,0.258,0.465,0,0,0
1,0.0496,0.517,0.517,0,0,0,0,0,0.258,0.465,0,0,0
1,0.0496,0.503,0.503,0,0,0,0,0,0.258,0.465,0,0,0
1,0.0496,0.503,0.503,0,0,0,0,0,0.258,0.465,0,0,0.0977
