occupants,lighting_interior,lighting_exterior,lighting_garage,lighting_exterior_holiday,cooking_range,dishwasher,clothes_washer,clothes_dryer,ceiling_fan,plug_loads_other,hot_water_dishwasher,hot_water_clothes_washer,hot_water_fixtures
1,0.0504,0.559,0.559,0,0,0,0,0,0.258,0.465,0,0,0.0531
1,0.0504,0.559,0.559,0,0,0,0,0,0.258,0.465,0,0,0
1,0.0504,0.517,0.517,0,0,0,0,0,0.258,0.465,0,0,0
1,0.0504,0.517,0.517,0,0,0,0,0,0.258,0.465,0,0,0
1,0.0504,0.517,0.517,0,0,0,0,0,0.258,0.465,0,0,0
1,0.0504,0.517,0.517,0,0,0,0,0,0.258,0.465,0,0,0
1,0.0504,0.503,0.503,0,0,0,0,0,0.258,0.465,0,0,0
1,0.0504,0.503,0.503,0,0,0,0,0,0.258,0.465,0,0,0
1,0.0504,0.461,0.461,0,0,0,0,0,0.258,0.465,0,0,0
1,0.0504,0.461,0.461,0,0,0,0,0,0.258,0.465,0,0,0.0802
0.75,0.0763,0.503,0.503,0,0,0,0,0,0.319,0.504,0,0,0
0.75,0.0763,0.503,0.503,0,0,0,0,0,0.319,0.504,0,0,0
0.5,0.0504,0.601,0.601,0,0,0,0,0,0.258,0.465,0,0,0
0.5,0.0504,0.601,0.601,0,0,0,0,0,0.258,0.465,0,0,0.422
0.75,0.355,0.657,0.657,0,0,0,0,0,0.557,0.706,0,0,0.202
0.5,0.254,0.657,0.657,0,0,0,0,0,0.457,0.626,0,0,0
0.5,0.268,0.475,0.475,0,0,0,0,0,0.367,0.635,0,0,0.0657
0.25,0.159,0.475,0.475,0,0,0,0,0,0.312,0.55,0,0,0
0.25,0.163,0.322,0.322,0,0,0,0,0,0.274,0.55,0,0,0.159
0,0.0504,0.322,0.322,0,0,0,0,0,0.258,0.465,0,0,0
0,0.0504,0.336,0.336,0,0,0,0,0,0.258,0.465,0,0,0
0,0.0504,0.336,0.336,0,0,0,0,0,0.258,0.465,0,0,0
0,0.0504,0.35,0.35,0,0,0,0,0,0.258,0.465,0,0,0.106
0.25,0.154,0.35,0.35,0,0,0,0,0,0.281,0.555,0,0,0
0,0.0504,0.336,0.336,0,0,0,0,0,0.258,0.465,0,0,0.106
0,0.0504,0.336,0.336,0,0,0,0,0,0.258,0.465,0,0,0.159
0,0.0504,0.392,0.392,0,0,0,0,0,0.258,0.465,0,0,0
0,0.0504,0.392,0.392,0,0,0,0,0,0.258,0.465,0,0,0
0.25,0.152,0.433,0.433,0,0,0,0,0,0.302,0.555,0,0,0
0.25,0.152,0.433,0.433,0,0,0,0,0,0.302,0.555,0,0,0
0.25,0.163,0.447,0.447,0,0,0,0,0,0.305,0.564,0,0,0.0531
0.25,0.0504,0.447,0.447,0,0,0,0,0,0.258,0.465,0,0,0.266
0.5,0.334,0.545,0.545,0.0288,0,0,0,0,0.402,0.682,0,0,0
0.75,0.334,0.545,0.545,0.0288,0,0,0,0,0.402,0.682,0,0,0
0.5,0.243,0.741,0.741,0.346,0,0,0,0,0.379,0.593,0,0,0
0.5,0.243,0.741,0.741,0.346,0,0,0,0,0.379,0.593,0,0,0.319
0.5,0.288,0.881,0.881,0.593,0,0,0,0,0.414,0.597,0,0,0.106
0.5,0.288,0.881,0.881,0.593,0,0,0,0,0.414,0.597,0,0,0.0531
0.75,0.767,0.937,0.937,0.683,0,0.0333,0,0,0.767,0.819,0.379,0,0
0.75,0.767,0.937,0.937,0.683,0,1,0,0,0.767,0.819,0.497,0,0.0531
0.75,0.636,0.993,0.993,1,0,1,0,0,0.809,0.777,0.116,0,0
1,0.831,0.993,0.993,1,0,0.1,0,0,0.993,0.88,0,0,0.106
1,0.627,0.965,0.965,0.679,0,0,0,0,0.965,0.843,0,0,0.181
1,0.483,0.965,0.965,0.679,0,0,0,0,0.788,0.749,0,0,0.103
1,0.42,0.825,0.825,0.132,0,0,0,0,0.683,0.678,0,0,0.244
1,0.296,0.825,0.825,0.132,0,0,0,0,0.541,0.607,0,0,0
1,0.101,0.699,0.699,0.0658,0,0,0,0,0.368,0.518,0,0,0.319
1,0.101,0.699,0.699,0.0658,0,0,0,0,0.368,0.518,0,0,0
1,0.0504,0.559,0.559,0,0,0,0,0,0.258,0.465,0,0,0.0531
1,0.0504,0.559,0.559,0,0,0,0,0,0.258,0.465,0,0,0
1,0.0504,0.517,0.517,0,0,0,0,0,0.258,0.465,0,0,0.0531
1,0.0504,0.517,0.517,0,0,0,0,0,0.258,0.465,0,0,0
1,0.0504,0.517,0.517,0,0,0,0,0,0.258,0.465,0,0,0.106
1,0.0504,0.517,0.517,0,0,0,0,0,0.258,0.465,0,0,0
1,0.0504,0.503,0.503,0,0,0,0,0,0.258,0.465,0,0,0.106
1,0.0504,0.503,0.503,0,0,0,0,0,0.258,0.465,0,0,0
1,0.0504,0.461,0.461,0,0,0,0,0,0.258,0.465,0,0,0
1,0.0504,0.461,0.461,0,0,0,0,0,0.258,0.465,0,0,0
1,0.0504,0.503,0.503,0,0,0,0,0,0.258,0.465,0,0,0
