occupants,lighting_interior,lighting_exterior,lighting_garage,lighting_exterior_holiday,cooking_range,dishwasher,clothes_washer,clothes_dryer,ceiling_fan,plug_loads_other,hot_water_dishwasher,hot_water_clothes_washer,hot_water_fixtures
1,0.347,0.336,0.336,0,0,0,0,0,0.316,0.749,0,0,0.156
1,0.446,0.336,0.336,0,0.233,0,0,0,0.336,0.843,0,0,0
1,0.442,0.392,0.392,0,0.267,0,0,0,0.392,0.843,0,0,0
1,0.442,0.392,0.392,0,0,0,0,0,0.392,0.843,0,0.592,0.0519
1,0.447,0.433,0.433,0,0,0,0.467,0,0.433,0.824,0,0.545,0.259
1,0.447,0.433,0.433,0,0,0.767,0,0.633,0.433,0.824,0,0,0
1,0.485,0.447,0.447,0,0,0.3,0,1,0.447,0.862,0.603,0,0
1,0.485,0.447,0.447,0,0,0,0,0,0.447,0.862,0.229,0,0
1,0.588,0.545,0.545,0.0288,0,0,0,0,0.545,0.899,0,0,0.259
1,0.588,0.545,0.545,0.0288,0,0,0,0,0.545,0.899,0,0,0
0.75,0.597,0.741,0.741,0.346,0,0,0,0,0.62,0.847,0,0,0
0.75,0.597,0.741,0.741,0.346,0,0,0,0,0.62,0.847,0,0,0.104
0.75,0.739,0.881,0.881,0.593,0,0,0,0,0.725,0.861,0,0,0
0.75,0.739,0.881,0.881,0.593,0,0,0,0,0.725,0.861,0,0,0.311
0.75,0.762,0.937,0.937,0.683,0,0,0,0,0.767,0.819,0,0,0
0.75,0.762,0.937,0.937,0.683,0,0,0,0,0.767,0.819,0,0,0.0519
0.75,0.645,0.993,0.993,1,0,0,0,0,0.809,0.777,0,0,0
0.75,0.645,0.993,0.993,1,0,0,0,0,0.809,0.777,0,0,0
1,0.638,0.965,0.965,0.679,0,0,0,0,0.965,0.843,0,0,0.0519
1,0.638,0.965,0.965,0.679,0,0,0,0,0.965,0.843,0,0,0.16
1,0.424,0.825,0.825,0.132,0,0,0,0,0.683,0.678,0,0,0.0783
1,0.424,0.825,0.825,0.132,0,0,0,0,0.683,0.678,0,0.742,0.344
1,0.15,0.699,0.699,0.0658,0,0,0.467,0,0.478,0.57,0,0.636,0.207
1,0.15,0.699,0.699,0.0658,0,0,0,0.633,0.478,0.57,0,0.263,0
1,0.0682,0.559,0.559,0,0,0,0,1,0.333,0.513,0,0.263,0.104
1,0.0682,0.559,0.559,0,0,0,0,1,0.333,0.513,0,0.41,0
1,0.0558,0.517,0.517,0,0,0,0,1,0.323,0.504,0,0.177,0
1,0.0558,0.517,0.517,0,0,0,0,0.167,0.323,0.504,0,0.184,0
1,0.0496,0.517,0.517,0,0,0,0,0,0.323,0.499,0,0.354,0
