occupants,lighting_interior,lighting_exterior,lighting_garage,lighting_exterior_holiday,cooking_range,dishwasher,clothes_washer,clothes_dryer,ceiling_fan,plug_loads_other,hot_water_dishwasher,hot_water_clothes_washer,hot_water_fixtures
1,0.0675,0.559,0.559,0,0,0,0,0,0.333,0.513,0,0,0
1,0.0675,0.559,0.559,0,0,0,0,0,0.333,0.513,0,0,0
1,0.0552,0.517,0.517,0,0,0,0,0,0.323,0.504,0,0,0
1,0.0491,0.517,0.517,0,0,0,0,0,0.258,0.465,0,0,0
1,0.0491,0.517,0.517,0,0,0,0,0,0.258,0.465,0,0,0
1,0.0491,0.517,0.517,0,0,0,0,0,0.258,0.465,0,0,0
1,0.0491,0.503,0.503,0,0,0,0,0,0.258,0.465,0,0,0
1,0.0491,0.503,0.503,0,0,0,0,0,0.258,0.465,0,0,0
1,0.0505,0.461,0.461,0,0,0,0,0,0.309,0.499,0,0,0
1,0.0505,0.461,0.461,0,0,0,0,0,0.309,0.499,0,0,0
1,0.0742,0.503,0.503,0,0,0,0,0,0.319,0.504,0,0,0
1,0.0742,0.503,0.503,0,0,0,0,0,0.319,0.504,0,0,0
1,0.125,0.601,0.601,0,0,0,0,0,0.344,0.522,0,0,0
1,0.125,0.601,0.601,0,0,0,0,0,0.344,0.522,0,0,0
1,0.148,0.657,0.657,0,0,0,0,0,0.358,0.546,0,0,0
1,0.346,0.657,0.657,0,0.333,0,0,0,0.557,0.706,0,0,0.162
1,0.473,0.475,0.475,0,0.167,0,0.167,0,0.475,0.806,0,0,0.102
1,0.473,0.475,0.475,0,0,0,0.3,0,0.475,0.806,0,0,0.241
0.75,0.377,0.322,0.322,0,0,0,0,0.533,0.306,0.72,0,0.23,0.401
0.75,0.377,0.322,0.322,0,0,0,0,0,0.306,0.72,0,0.154,0.0343
1,0.473,0.336,0.336,0,0,0,0,0,0.336,0.806,0,0,0.203
1,0.473,0.336,0.336,0,0,0,0.467,0,0.336,0.806,0,0,0.139
1,0.454,0.35,0.35,0,0,0,0,0.267,0.35,0.824,0,0,0.537
1,0.454,0.35,0.35,0,0,0,0,0.267,0.35,0.824,0,0.474,0.205
