occupants,lighting_interior,lighting_exterior,lighting_garage,lighting_exterior_holiday,cooking_range,dishwasher,clothes_washer,clothes_dryer,ceiling_fan,plug_loads_other,hot_water_dishwasher,hot_water_clothes_washer,hot_water_fixtures
1,0.0682,0.559,0.559,0,0,0,0.233,1,0.333,0.513,0,0.394,0
1,0.0682,0.559,0.559,0,0,0,0,1,0.333,0.513,0,0.613,0
1,0.0558,0.517,0.517,0,0,0,0,1,0.323,0.504,0,0.277,0.0606
1,0.0558,0.517,0.517,0,0,0,0,0,0.323,0.504,0,0.295,0
1,0.0496,0.517,0.517,0,0,0,0,0,0.323,0.499,0,0.355,0
1,0.0496,0.517,0.517,0,0,0,0,0,0.323,0.499,0,0.35,0.0953
1,0.0496,0.503,0.503,0,0,0,0,0,0.381,0.523,0,0.229,0
1,0.0496,0.503,0.503,0,0,0,0,0,0.381,0.523,0,0,0.318
1,0.051,0.461,0.461,0,0,0,0,0,0.309,0.499,0,0,0
1,0.051,0.461,0.461,0,0,0,0,0,0.309,0.499,0,0,0
1,0.0496,0.503,0.503,0,0,0,0,0,0.258,0.465,0,0,0
1,0.0496,0.503,0.503,0,0,0,0,0,0.258,0.465,0,0,0.0606
1,0.126,0.601,0.601,0,0,0,0,0,0.344,0.522,0,0,0
1,0.126,0.601,0.601,0,0,0,0,0,0.344,0.522,0,0,0.121
1,0.349,0.657,0.657,0,0,0,0,0,0.557,0.706,0,0,0
0.75,0.249,0.657,0.657,0,0,0,0,0,0.457,0.626,0,0,0.35
0.75,0.37,0.475,0.475,0,0,0,0,0,0.421,0.72,0,0,0
0.75,0.37,0.475,0.475,0,0,0,0,0,0.421,0.72,0,0,0.138
0.75,0.38,0.322,0.322,0,0,0,0,0,0.306,0.72,0,0,0
0.75,0.38,0.322,0.322,0,0,0,0,0,0.306,0.72,0,0,0
0.5,0.263,0.336,0.336,0,0,0,0,0,0.297,0.635,0,0,0
0.5,0.263,0.336,0.336,0,0,0,0,0,0.297,0.635,0,0,0.121
