occupants,lighting_interior,lighting_exterior,lighting_garage,lighting_exterior_holiday,cooking_range,dishwasher,clothes_washer,clothes_dryer,ceiling_fan,plug_loads_other,hot_water_dishwasher,hot_water_clothes_washer,hot_water_fixtures
1,0.0496,0.559,0.559,0,0,0,0,0,0.258,0.469,0,0,0
1,0.0496,0.559,0.559,0,0,0,0,0,0.258,0.469,0,0,0
1,0.0496,0.517,0.517,0,0,0,0,0,0.258,0.469,0,0,0
1,0.0496,0.517,0.517,0,0,0,0,0,0.258,0.469,0,0,0
1,0.0496,0.517,0.517,0,0,0,0,0,0.258,0.469,0,0,0
1,0.0496,0.517,0.517,0,0,0,0,0,0.258,0.469,0,0,0
1,0.0496,0.503,0.503,0,0,0,0,0,0.258,0.469,0,0,0
1,0.0496,0.503,0.503,0,0,0,0,0,0.258,0.469,0,0,0
1,0.051,0.461,0.461,0,0,0,0,0,0.309,0.502,0,0,0
1,0.051,0.461,0.461,0,0,0,0,0,0.309,0.502,0,0,0
0.75,0.0496,0.503,0.503,0,0,0,0,0,0.258,0.469,0,0,0
0.75,0.075,0.503,0.503,0,0,0,0,0,0.319,0.507,0,0,0.103
0.75,0.126,0.601,0.601,0,0,0,0,0,0.344,0.526,0,0,0.146
0.5,0.126,0.601,0.601,0,0,0,0,0,0.344,0.526,0,0,0.0418
0.25,0.149,0.657,0.657,0,0,0,0,0,0.358,0.55,0,0,0.0936
0.25,0.149,0.657,0.657,0,0,0,0,0,0.358,0.55,0,0,0.118
0.25,0.157,0.475,0.475,0,0,0,0.467,0.533,0.312,0.554,0,0.444,0.0429
0.5,0.263,0.475,0.475,0,0,0,0,0,0.367,0.64,0,0.202,0.28
0.5,0.27,0.322,0.322,0,0,0,0,0,0.29,0.64,0,0.152,0.161
0.5,0.27,0.322,0.322,0,0,0,0,0,0.29,0.64,0,0.519,0.206
0.5,0.263,0.336,0.336,0,0,0,0,0,0.297,0.64,0,0.316,0.159
0.5,0.263,0.336,0.336,0,0,0,0,0,0.297,0.64,0,0.0681,0.431
0.5,0.254,0.35,0.35,0,0,0,0,0,0.304,0.649,0,0.464,0.276
0.5,0.254,0.35,0.35,0,0,0,0,0,0.304,0.649,0,0.189,0.146
0.25,0.149,0.336,0.336,0,0,0,0,0,0.277,0.564,0,0.532,0.0429
0.25,0.149,0.336,0.336,0,0,0,0,0,0.277,0.564,0,0.185,0
0.25,0.148,0.392,0.392,0,0,0,0,0,0.291,0.564,0,0.145,0.0858
0.25,0.148,0.392,0.392,0,0,0,0,0,0.291,0.564,0,0.241,0.0429
0.25,0.149,0.433,0.433,0,0,0,0,0,0.302,0.559,0,0.449,0.215
0.25,0.149,0.433,0.433,0,0,0,0,0,0.302,0.559,0,0.303,0.0858
0.25,0.158,0.447,0.447,0,0,0,0,0,0.305,0.568,0,0.367,0.0429
0.5,0.267,0.447,0.447,0,0,0,0,0,0.353,0.668,0,0.468,0.0429
0.75,0.453,0.545,0.545,0.0288,0.5,0,0,0,0.473,0.796,0,0.303,0.0999
0.5,0.319,0.545,0.545,0.0288,0,0,0,0,0.402,0.687,0,0.297,0
0.5,0.414,0.741,0.741,0.346,0,0,0,0,0.499,0.725,0,0,0.257
0.75,0.597,0.741,0.741,0.346,0,0,0,0,0.62,0.853,0,0,0.215
0.5,0.509,0.881,0.881,0.593,0,0,0,0,0.569,0.734,0,0,0.0429
0.5,0.509,0.881,0.881,0.593,0,0,0,0,0.569,0.734,0,0,0
0.25,0.287,0.937,0.937,0.683,0.3,0,0,0,0.428,0.587,0,0,0
0.5,0.525,0.937,0.937,0.683,0.2,0,0,0,0.597,0.706,0,0,0.0429
0.5,0.446,0.993,0.993,1,0,0,0,0,0.625,0.678,0,0,0.257
0.25,0.248,0.993,0.993,1,0,0,0,0,0.441,0.573,0,0,0
0.5,0.197,0.965,0.965,0.679,0,0,0,0,0.435,0.564,0,0,0.0858
0.5,0.197,0.965,0.965,0.679,0,0,0,0,0.435,0.564,0,0,0.0429
0.5,0.0496,0.825,0.825,0.132,0,0,0,0,0.258,0.469,0,0,0
0.5,0.0496,0.825,0.825,0.132,0,0,0,0,0.258,0.469,0,0,0.0858
0.75,0.0496,0.699,0.699,0.0658,0,0,0,0,0.258,0.469,0,0,0.0429
0.75,0.0496,0.699,0.699,0.0658,0,0,0,0,0.258,0.469,0,0,0
1,0.0682,0.559,0.559,0,0,0,0,0,0.333,0.517,0,0,0
1,0.0682,0.559,0.559,0,0,0,0,0,0.333,0.517,0,0,0
1,0.0558,0.517,0.517,0,0,0,0,0,0.323,0.507,0,0,0
1,0.0496,0.517,0.517,0,0,0,0,0,0.258,0.469,0,0,0.282
1,0.0496,0.517,0.517,0,0,0,0,0,0.258,0.469,0,0,0.148
1,0.0496,0.517,0.517,0,0,0,0,0,0.258,0.469,0,0,0
1,0.0496,0.503,0.503,0,0,0,0,0,0.258,0.469,0,0,0
1,0.0496,0.503,0.503,0,0,0,0,0,0.258,0.469,0,0,0
0.75,0.0523,0.461,0.461,0,0.8,0,0,0,0.36,0.536,0,0,0
0.75,0.051,0.461,0.461,0,1,0,0,0,0.309,0.502,0,0,0.129
0.5,0.0496,0.503,0.503,0,1,0,0,0,0.258,0.469,0,0,0.0429
0.5,0.0496,0.503,0.503,0,0.3,0,0,0,0.258,0.469,0,0,0
0.5,0.126,0.601,0.601,0,0,0,0,0,0.344,0.526,0,0,0.243
0.5,0.126,0.601,0.601,0,0,0,0,0,0.344,0.526,0,0,0.182
0.5,0.249,0.657,0.657,0,0,0,0,0,0.457,0.631,0,0,0.261
0.25,0.149,0.657,0.657,0,0,0,0,0,0.358,0.55,0,0,0
0,0.0496,0.475,0.475,0,0,0,0,0,0.258,0.469,0,0,0.0858
0,0.0496,0.475,0.475,0,0,0,0,0,0.258,0.469,0,0,0.343
0,0.0496,0.322,0.322,0,0,0,0,0,0.258,0.469,0,0,0
0,0.0496,0.322,0.322,0,0,0,0,0,0.258,0.469,0,0,0
0,0.0496,0.336,0.336,0,0,0,0,0,0.258,0.469,0,0,0.129
0,0.0496,0.336,0.336,0,0,0,0,0,0.258,0.469,0,0,0.0429
0,0.0496,0.35,0.35,0,0,0,0,0,0.258,0.469,0,0,0.129
0,0.0496,0.35,0.35,0,0,0,0,0,0.258,0.469,0,0,0.3
0,0.0496,0.336,0.336,0,0,0,0,0,0.258,0.469,0,0,0.0429
0,0.0496,0.336,0.336,0,0,0,0,0,0.258,0.469,0,0,0
0,0.0496,0.392,0.392,0,0,0,0,0,0.258,0.469,0,0,0
0,0.0496,0.392,0.392,0,0,0,0,0,0.258,0.469,0,0,0
0,0.0496,0.433,0.433,0,0,0,0,0,0.258,0.469,0,0,0
0,0.0496,0.433,0.433,0,0,0,0,0,0.258,0.469,0,0,0
0,0.0496,0.447,0.447,0,0,0,0,0,0.258,0.469,0,0,0
0,0.0496,0.447,0.447,0,0,0,0,0,0.258,0.469,0,0,0
0,0.0496,0.545,0.545,0.0288,0,0,0,0,0.258,0.469,0,0,0
0,0.0496,0.545,0.545,0.0288,0,0,0,0,0.258,0.469,0,0,0
0.25,0.232,0.741,0.741,0.346,0,0,0,0,0.379,0.597,0,0,0.216
0.25,0.232,0.741,0.741,0.346,0.3,0,0,0,0.379,0.597,0,0,0
0.5,0.509,0.881,0.881,0.593,0.733,0,0,0,0.569,0.734,0,0,0.124
0.5,0.509,0.881,0.881,0.593,0,0,0,0,0.569,0.734,0,0,0.298
0.5,0.525,0.937,0.937,0.683,0,0,0,0,0.597,0.706,0,0,0
0.5,0.525,0.937,0.937,0.683,0,0,0,0,0.597,0.706,0,0,0
0.5,0.446,0.993,0.993,1,0,0,0,0,0.625,0.678,0,0,0
0.25,0.248,0.993,0.993,1,0,0,0,0,0.441,0.573,0,0,0
0.75,0.344,0.965,0.965,0.679,0,0,0,0,0.611,0.659,0,0,0.191
0.75,0.344,0.965,0.965,0.679,0,0,0,0,0.611,0.659,0,0,0
0.75,0.299,0.825,0.825,0.132,0,0,0,0,0.541,0.612,0,0,0.171
0.75,0.174,0.825,0.825,0.132,0,0,0,0,0.4,0.54,0,0,0
0.75,0.0996,0.699,0.699,0.0658,0,0,0,0,0.368,0.521,0,0,0
0.75,0.0996,0.699,0.699,0.0658,0,0,0,0,0.368,0.521,0,0,0
0.75,0.0496,0.559,0.559,0,0,0,0,0,0.258,0.469,0,0,0.0858
1,0.0682,0.559,0.559,0,0,0,0,0,0.333,0.517,0,0,0.0429
1,0.0496,0.517,0.517,0,0,0,0,0,0.258,0.469,0,0,0.172
1,0.0496,0.517,0.517,0,0,0,0,0,0.258,0.469,0,0,0
1,0.0496,0.517,0.517,0,0,0,0,0,0.258,0.469,0,0,0
1,0.0496,0.517,0.517,0,0,0,0,0,0.258,0.469,0,0,0.0858
1,0.0496,0.503,0.503,0,0,0,0,0,0.258,0.469,0,0,0
1,0.0496,0.503,0.503,0,0,0,0,0,0.258,0.469,0,0,0
1,0.0496,0.461,0.461,0,0,0,0,0,0.258,0.469,0,0,0
1,0.0496,0.461,0.461,0,0,0,0,0,0.258,0.469,0,0,0
1,0.0496,0.503,0.503,0,0,0,0,0,0.258,0.469,0,0,0
1,0.0496,0.503,0.503,0,0,0,0,0,0.258,0.469,0,0,0
1,0.0496,0.601,0.601,0,0,0,0,0,0.258,0.469,0,0,0
1,0.126,0.601,0.601,0,0,0,0,0,0.344,0.526,0,0,0.0494
1,0.249,0.657,0.657,0,0,0,0,0,0.457,0.631,0,0,0.334
1,0.249,0.657,0.657,0,0,0,0,0,0.457,0.631,0,0,0.222
0.75,0.263,0.475,0.475,0,0,0,0,0,0.367,0.64,0,0,0
0.25,0.0496,0.475,0.475,0,0,0,0,0,0.258,0.469,0,0,0.38
0.25,0.0496,0.322,0.322,0,0,0,0,0,0.258,0.469,0,0,0
0.25,0.0496,0.322,0.322,0,0,0,0,0,0.258,0.469,0,0,0
0.25,0.0496,0.336,0.336,0,0,0,0,0,0.258,0.469,0,0,0
0.25,0.0496,0.336,0.336,0,0,0,0,0,0.258,0.469,0,0,0.0858
0.25,0.152,0.35,0.35,0,0,0,0,0,0.281,0.559,0,0,0.0858
0.25,0.152,0.35,0.35,0,0,0,0,0,0.281,0.559,0,0,0
0,0.0496,0.336,0.336,0,0,0,0,0,0.258,0.469,0,0,0
0,0.0496,0.336,0.336,0,0,0,0,0,0.258,0.469,0,0,0.0858
0,0.0496,0.392,0.392,0,0,0,0,0,0.258,0.469,0,0,0
0.25,0.148,0.392,0.392,0,0,0,0,0,0.291,0.564,0,0,0
0,0.0496,0.433,0.433,0,0,0,0,0,0.258,0.469,0,0,0
0,0.0496,0.433,0.433,0,0,0,0,0,0.258,0.469,0,0,0
0,0.0496,0.447,0.447,0,0,0,0,0,0.258,0.469,0,0,0.257
0,0.0496,0.447,0.447,0,0,0,0,0,0.258,0.469,0,0,0.0858
0,0.0496,0.545,0.545,0.0288,0,0,0,0,0.258,0.469,0,0,0.0429
0,0.0496,0.545,0.545,0.0288,0,0,0,0,0.258,0.469,0,0,0
0,0.0496,0.741,0.741,0.346,0,0,0,0,0.258,0.469,0,0,0
0.25,0.232,0.741,0.741,0.346,0,0,0,0,0.379,0.597,0,0,0.0429
0.25,0.279,0.881,0.881,0.593,0,0,0,0,0.414,0.602,0,0,0.0858
0.25,0.279,0.881,0.881,0.593,0,0,0,0,0.414,0.602,0,0,0
0.5,0.525,0.937,0.937,0.683,0,0,0,0,0.597,0.706,0,0,0
0.5,0.525,0.937,0.937,0.683,0,0,0,0,0.597,0.706,0,0,0
0.5,0.446,0.993,0.993,1,0,0,0,0,0.625,0.678,0,0,0
0.5,0.446,0.993,0.993,1,0,0,0,0,0.625,0.678,0,0,0
0.5,0.197,0.965,0.965,0.679,0,0,0,0,0.435,0.564,0,0,0
0.5,0.197,0.965,0.965,0.679,0,0,0,0,0.435,0.564,0,0,0.0429
0.75,0.174,0.825,0.825,0.132,0,0,0,0,0.4,0.54,0,0,0.777
0.75,0.174,0.825,0.825,0.132,0,0,0,0,0.4,0.54,0,0,0.129
0.75,0.0996,0.699,0.699,0.0658,0,0,0,0,0.368,0.521,0,0,0
0.75,0.0496,0.699,0.699,0.0658,0,0,0,0,0.258,0.469,0,0,0.0429
0.75,0.0496,0.559,0.559,0,0,0,0,0,0.258,0.469,0,0,0.0429
0.75,0.0496,0.559,0.559,0,0,0,0,0,0.258,0.469,0,0,0
0.75,0.0496,0.517,0.517,0,0,0,0,0,0.258,0.469,0,0,0
0.75,0.0496,0.517,0.517,0,0,0,0,0,0.258,0.469,0,0,0
0.75,0.0496,0.517,0.517,0,0,0,0,0,0.258,0.469,0,0,0.0429
1,0.0496,0.517,0.517,0,0,0,0,0,0.258,0.469,0,0,0
1,0.0496,0.503,0.503,0,0,0,0,0,0.258,0.469,0,0,0
1,0.0496,0.503,0.503,0,0,0,0,0,0.258,0.469,0,0,0
1,0.0496,0.461,0.461,0,0,0,0,0,0.258,0.469,0,0,0
1,0.0496,0.461,0.461,0,0,0,0,0,0.258,0.469,0,0,0
1,0.1,0.503,0.503,0,0,0,0,0,0.381,0.546,0,0,0
0.75,0.075,0.503,0.503,0,0,0,0,0,0.319,0.507,0,0,0
0.75,0.126,0.601,0.601,0,0,0,0,0,0.344,0.526,0,0,0
0.75,0.126,0.601,0.601,0,0,0,0,0,0.344,0.526,0,0,0.142
0.5,0.0496,0.657,0.657,0,0,0,0,0,0.258,0.469,0,0,0
0.5,0.0496,0.657,0.657,0,0,0.267,0,0,0.258,0.469,0,0,0
0.5,0.157,0.475,0.475,0,0.8,1,0,0,0.312,0.554,0.662,0,0
0.5,0.157,0.475,0.475,0,0.233,0.867,0,0,0.312,0.554,0.363,0,0
0.5,0.16,0.322,0.322,0,0,0,0,0,0.274,0.554,0.373,0,0.343
0.5,0.16,0.322,0.322,0,0,0,0,0,0.274,0.554,0.179,0,0.0858
0.5,0.263,0.336,0.336,0,0,0,0,0,0.297,0.64,0.632,0,0.426
0.25,0.157,0.336,0.336,0,0,0,0,0,0.277,0.554,0.408,0,0.55
0.25,0.152,0.35,0.35,0,0,0,0,0,0.281,0.559,0,0,0.0429
0,0.0496,0.35,0.35,0,0,0,0,0,0.258,0.469,0,0,0
0,0.0496,0.336,0.336,0,0,0,0,0,0.258,0.469,0,0,0
0,0.0496,0.336,0.336,0,0,0,0,0,0.258,0.469,0,0,0
0,0.0496,0.392,0.392,0,0,0,0,0,0.258,0.469,0,0,0.0429
0.25,0.148,0.392,0.392,0,0,0,0,0,0.291,0.564,0,0,0.303
0,0.0496,0.433,0.433,0,0,0,0,0,0.258,0.469,0,0,0.104
0,0.0496,0.433,0.433,0,0,0,0,0,0.258,0.469,0,0,0.112
0,0.0496,0.447,0.447,0,0,0,0,0,0.258,0.469,0,0,0.167
0,0.0496,0.447,0.447,0,0,0,0,0,0.258,0.469,0,0,0
0,0.0496,0.545,0.545,0.0288,0,0,0,0,0.258,0.469,0,0,0
0,0.0496,0.545,0.545,0.0288,0,0,0,0,0.258,0.469,0,0,0
0,0.0496,0.741,0.741,0.346,0,0,0,0,0.258,0.469,0,0,0
0,0.0496,0.741,0.741,0.346,0,0,0,0,0.258,0.469,0,0,0
0.25,0.279,0.881,0.881,0.593,0,0,0,0,0.414,0.602,0,0,0.249
0.5,0.509,0.881,0.881,0.593,0,0,0,0,0.569,0.734,0,0,0.208
0.5,0.525,0.937,0.937,0.683,0,0,0,0,0.597,0.706,0,0,0.271
0.25,0.287,0.937,0.937,0.683,0,0,0,0,0.428,0.587,0,0,0
0.5,0.446,0.993,0.993,1,0.8,0,0,0,0.625,0.678,0,0,0.0759
0.5,0.446,0.993,0.993,1,1,0,0,0,0.625,0.678,0,0,0.181
0.5,0.344,0.965,0.965,0.679,0.267,0,0,0,0.611,0.659,0,0,0
0.75,0.491,0.965,0.965,0.679,0,0,0,0,0.788,0.754,0,0,0
0.75,0.174,0.825,0.825,0.132,0,0,0,0,0.4,0.54,0,0,0.343
0.75,0.0496,0.825,0.825,0.132,0,0,0,0,0.258,0.469,0,0,0.0429
0.75,0.0496,0.699,0.699,0.0658,0,0,0,0,0.258,0.469,0,0,0
1,0.0996,0.699,0.699,0.0658,0,0,0,0,0.368,0.521,0,0,0
1,0.0496,0.559,0.559,0,0,0,0,0,0.258,0.469,0,0,0
