occupants,lighting_interior,lighting_exterior,lighting_garage,lighting_exterior_holiday,cooking_range,dishwasher,clothes_washer,clothes_dryer,ceiling_fan,plug_loads_other,hot_water_dishwasher,hot_water_clothes_washer,hot_water_fixtures
0.75,0.0496,0.559,0.559,0,0,0,0,0,0.258,0.465,0,0,0.267
1,0.0682,0.559,0.559,0,0,0,0,0,0.333,0.513,0,0,0.0818
1,0.0558,0.517,0.517,0,0,0,0,0,0.323,0.504,0,0,0
1,0.0558,0.517,0.517,0,0,0,0,0,0.323,0.504,0,0,0.199
1,0.0496,0.517,0.517,0,0,0,0,0,0.258,0.465,0,0,0
1,0.0496,0.517,0.517,0,0,0,0,0,0.258,0.465,0,0,0
1,0.0496,0.503,0.503,0,0,0,0,0,0.258,0.465,0,0,0
1,0.0496,0.503,0.503,0,0,0,0,0,0.258,0.465,0,0,0
1,0.0496,0.461,0.461,0,0,0,0,0,0.258,0.465,0,0,0
1,0.0496,0.461,0.461,0,0,0,0,0,0.258,0.465,0,0,0
1,0.075,0.503,0.503,0,0,0,0,0,0.319,0.504,0,0,0.132
1,0.1,0.503,0.503,0,0.6,0,0,0,0.381,0.542,0,0,0.0616
1,0.279,0.601,0.601,0,1,0,0,0,0.515,0.636,0,0,0.243
1,0.355,0.601,0.601,0,0.467,0,0,0,0.601,0.693,0,0,0.389
1,0.449,0.657,0.657,0,0,0,0,0,0.657,0.787,0,0,0.0637
0.75,0.349,0.657,0.657,0,0,0,0,0,0.557,0.706,0,0,0
0.5,0.263,0.475,0.475,0,0,0,0,0,0.367,0.635,0,0,0
0.5,0.263,0.475,0.475,0,0,0,0,0,0.367,0.635,0,0,0.093
0.25,0.16,0.322,0.322,0,0,0,0,0,0.274,0.55,0,0,0.0578
0.25,0.16,0.322,0.322,0,0,0,0,0,0.274,0.55,0,0,0.0578
0.25,0.157,0.336,0.336,0,0,0,0,0,0.277,0.55,0,0,0
0.25,0.157,0.336,0.336,0,0,0,0,0,0.277,0.55,0,0,0.0578
0.25,0.152,0.35,0.35,0,0,0,0,0,0.281,0.555,0,0,0.116
0.25,0.152,0.35,0.35,0,0,0,0,0,0.281,0.555,0,0,0.0939
0.25,0.149,0.336,0.336,0,0,0,0,0,0.277,0.56,0,0,0.425
0.25,0.149,0.336,0.336,0,0,0,0,0,0.277,0.56,0,0,0.229
0.25,0.148,0.392,0.392,0,0,0,0,0,0.291,0.56,0,0,0.165
0.25,0.148,0.392,0.392,0,0,0,0,0,0.291,0.56,0,0,0.104
0.25,0.149,0.433,0.433,0,0,0,0,0,0.302,0.555,0,0,0.0578
0.25,0.149,0.433,0.433,0,0,0,0,0,0.302,0.555,0,0,0
0.25,0.158,0.447,0.447,0,0,0,0,0,0.305,0.564,0,0,0.0578
0.25,0.158,0.447,0.447,0,0,0,0,0,0.305,0.564,0,0,0
0.5,0.319,0.545,0.545,0.0288,0.1,0,0,0,0.402,0.682,0,0,0.0578
0.5,0.319,0.545,0.545,0.0288,0.933,0,0,0,0.402,0.682,0,0,0
0.75,0.597,0.741,0.741,0.346,0,0,0,0,0.62,0.847,0,0,0.409
0.75,0.597,0.741,0.741,0.346,0,0,0,0,0.62,0.847,0,0,0.269
0.75,0.739,0.881,0.881,0.593,0,0,0,0,0.725,0.861,0,0,0.116
0.75,0.739,0.881,0.881,0.593,0,0,0,0,0.725,0.861,0,0,0.277
0.75,0.762,0.937,0.937,0.683,0,0,0,0,0.767,0.819,0,0,0.0578
0.75,0.762,0.937,0.937,0.683,0,0,0,0,0.767,0.819,0,0,0
0.75,0.645,0.993,0.993,1,0,0,0,0,0.809,0.777,0,0,0.0578
1,0.843,0.993,0.993,1,0.6,0,0,0,0.993,0.88,0,0,0.116
1,0.491,0.965,0.965,0.679,1,0,0,0,0.788,0.749,0,0,0
1,0.344,0.965,0.965,0.679,1,0,0,0,0.611,0.654,0,0,0.375
1,0.174,0.825,0.825,0.132,1,0,0,0,0.4,0.536,0,0,0.116
1,0.0496,0.825,0.825,0.132,0.533,0,0,0,0.258,0.465,0,0,0
1,0.0496,0.699,0.699,0.0658,0,0,0,0,0.258,0.465,0,0,0
1,0.0496,0.699,0.699,0.0658,0,0,0,0,0.258,0.465,0,0,0.0578
1,0.0496,0.559,0.559,0,0,0,0,0,0.258,0.465,0,0,0.289
1,0.0496,0.559,0.559,0,0,0,0,0,0.258,0.465,0,0,0.0578
1,0.0496,0.517,0.517,0,0,0,0,0,0.258,0.465,0,0,0
1,0.0496,0.517,0.517,0,0,0,0,0,0.258,0.465,0,0,0
1,0.0496,0.517,0.517,0,0,0,0,0,0.258,0.465,0,0,0
1,0.0496,0.517,0.517,0,0,0,0,0,0.258,0.465,0,0,0
1,0.0496,0.503,0.503,0,0,0,0,0,0.258,0.465,0,0,0
1,0.0496,0.503,0.503,0,0,0,0,0,0.258,0.465,0,0,0
0.75,0.0496,0.461,0.461,0,0,0,0,0,0.258,0.465,0,0,0
0.75,0.0496,0.461,0.461,0,0,0,0,0,0.258,0.465,0,0,0
0.75,0.0496,0.503,0.503,0,0,0,0,0,0.258,0.465,0,0,0
0.75,0.075,0.503,0.503,0,0,0,0,0,0.319,0.504,0,0,0
0.75,0.202,0.601,0.601,0,0,0,0,0,0.43,0.579,0,0,0.182
0.75,0.279,0.601,0.601,0,0,0,0,0,0.515,0.636,0,0,0.0775
0.75,0.349,0.657,0.657,0,0,0,0,0,0.557,0.706,0,0,0.0729
0.75,0.349,0.657,0.657,0,0,0,0,0,0.557,0.706,0,0,0
1,0.477,0.475,0.475,0,0,0,0,0,0.475,0.806,0,0,0.114
0.75,0.37,0.475,0.475,0,0,0,0,0,0.421,0.72,0,0,0.0856
0.5,0.27,0.322,0.322,0,0,0,0,0,0.29,0.635,0,0,0.157
0.5,0.27,0.322,0.322,0,0,0,0,0,0.29,0.635,0,0,0
0.5,0.263,0.336,0.336,0,0,0,0,0,0.297,0.635,0,0,0.202
0.25,0.157,0.336,0.336,0,0,0,0.167,0,0.277,0.55,0,0.0716,0.0578
0.25,0.152,0.35,0.35,0,0,0,1,0.9,0.281,0.555,0,0.479,0.405
0.25,0.152,0.35,0.35,0,0,0,0.267,0.733,0.281,0.555,0,0.374,0.0578
0.25,0.149,0.336,0.336,0,0,0,0,0,0.277,0.56,0,0.291,0.0578
0.25,0.149,0.336,0.336,0,0,0,0,0,0.277,0.56,0,0.463,0.173
0.25,0.148,0.392,0.392,0,0,0,0,0,0.291,0.56,0,0,0.116
0.25,0.148,0.392,0.392,0,0,0,0,0,0.291,0.56,0,0,0
0.5,0.149,0.433,0.433,0,0,0,0,0,0.302,0.555,0,0,0.116
0.5,0.149,0.433,0.433,0,0,0,0,0,0.302,0.555,0,0,0.0578
0.75,0.158,0.447,0.447,0,0,0,0,0,0.305,0.564,0,0,0.132
0.5,0.158,0.447,0.447,0,0,0,0,0,0.305,0.564,0,0,0.216
0.75,0.319,0.545,0.545,0.0288,0,0,0,0,0.402,0.682,0,0,0.0578
0.75,0.319,0.545,0.545,0.0288,0,0,0,0,0.402,0.682,0,0,0.169
0.5,0.232,0.741,0.741,0.346,0.5,0,0,0,0.379,0.593,0,0,0.262
0.75,0.414,0.741,0.741,0.346,0,0,0,0,0.499,0.72,0,0,0.173
0.75,0.739,0.881,0.881,0.593,0,0,0,0,0.725,0.861,0,0,0.301
0.75,0.739,0.881,0.881,0.593,0,0,0,0,0.725,0.861,0,0,0.0578
0.75,0.762,0.937,0.937,0.683,0,0.9,0.167,0,0.767,0.819,0,0.161,0
0.75,0.762,0.937,0.937,0.683,0,0.167,1,0.9,0.767,0.819,0.264,0.215,0.0578
0.75,0.645,0.993,0.993,1,0,0,0.267,1,0.809,0.777,0.503,0.103,0.0578
0.75,0.645,0.993,0.993,1,0,0,0,0.267,0.809,0.777,0.607,0,0
1,0.491,0.965,0.965,0.679,0,0,0,0,0.788,0.749,0.376,0,0.288
1,0.491,0.965,0.965,0.679,0,0,0.667,0.4,0.788,0.749,0.239,0.179,0.345
1,0.299,0.825,0.825,0.132,0,0,0.767,1,0.541,0.607,0,0.353,0
1,0.299,0.825,0.825,0.132,0,0,0,1,0.541,0.607,0,0,0
1,0.15,0.699,0.699,0.0658,0,0,0,0.867,0.478,0.57,0,0,0.0578
1,0.0996,0.699,0.699,0.0658,0,0,0,0,0.368,0.518,0,0,0
1,0.0682,0.559,0.559,0,0,0,0,0,0.333,0.513,0,0,0.0578
1,0.0496,0.559,0.559,0,0,0,0,0,0.258,0.465,0,0,0
1,0.0496,0.517,0.517,0,0,0,0,0,0.258,0.465,0,0,0
1,0.0496,0.517,0.517,0,0,0,0,0,0.258,0.465,0,0,0
1,0.0496,0.517,0.517,0,0,0,0,0,0.258,0.465,0,0,0
1,0.0496,0.517,0.517,0,0,0,0,0,0.258,0.465,0,0,0
1,0.0496,0.503,0.503,0,0,0,0,0,0.258,0.465,0,0,0
1,0.0496,0.503,0.503,0,0,0,0,0,0.258,0.465,0,0,0
1,0.0496,0.461,0.461,0,0,0,0,0,0.258,0.465,0,0,0
1,0.0496,0.461,0.461,0,0,0,0,0,0.258,0.465,0,0,0
1,0.0496,0.503,0.503,0,0,0,0,0,0.258,0.465,0,0,0
1,0.0496,0.503,0.503,0,0,0,0,0,0.258,0.465,0,0,0
1,0.126,0.601,0.601,0,0,0,0,0,0.344,0.522,0,0,0.0752
1,0.279,0.601,0.601,0,0.6,0,0,0,0.515,0.636,0,0,0.0907
0.75,0.249,0.657,0.657,0,1,0,0,0,0.457,0.626,0,0,0
0.75,0.249,0.657,0.657,0,0.467,0.9,0,0,0.457,0.626,0,0,0
0.75,0.263,0.475,0.475,0,0,0.167,0,0,0.367,0.635,0.213,0,0
0.75,0.263,0.475,0.475,0,0,0,0,0,0.367,0.635,0.551,0,0
0.5,0.27,0.322,0.322,0,0,0,0,0,0.29,0.635,0.475,0,0
0.5,0.27,0.322,0.322,0,0,0,0,0,0.29,0.635,0.466,0,0.288
0.25,0.157,0.336,0.336,0,0,0,0,0,0.277,0.55,0.233,0,0.347
0.25,0.157,0.336,0.336,0,0,0,0,0,0.277,0.55,0,0,0.0578
0.25,0.152,0.35,0.35,0,0,0,0,0,0.281,0.555,0,0,0.173
0.25,0.152,0.35,0.35,0,0,0,0.167,0,0.281,0.555,0,0.0716,0.0578
0.25,0.0496,0.336,0.336,0,0,0,1,0.9,0.258,0.465,0,0.161,0.231
0.25,0.0496,0.336,0.336,0,0,0,0.267,1,0.258,0.465,0,0,0.116
0.25,0.0496,0.392,0.392,0,0,0,0,1,0.258,0.465,0,0,0.116
0.25,0.0496,0.392,0.392,0,0,0,0,0.367,0.258,0.465,0,0,0
0.25,0.0496,0.433,0.433,0,0,0,0,0,0.258,0.465,0,0,0
0.5,0.149,0.433,0.433,0,0,0,0,0,0.302,0.555,0,0,0
0.5,0.158,0.447,0.447,0,0,0,0,0,0.305,0.564,0,0,0
0.5,0.158,0.447,0.447,0,0,0,0,0,0.305,0.564,0,0,0
0.5,0.184,0.545,0.545,0.0288,0.6,0,0,0,0.33,0.574,0,0,0
0.5,0.184,0.545,0.545,0.0288,1,0,0,0,0.33,0.574,0,0,0
0.75,0.597,0.741,0.741,0.346,0.467,0.4,0,0,0.62,0.847,0,0,0
