occupants,lighting_interior,lighting_exterior,lighting_garage,lighting_exterior_holiday,cooking_range,dishwasher,clothes_washer,clothes_dryer,ceiling_fan,plug_loads_other,hot_water_dishwasher,hot_water_clothes_washer,hot_water_fixtures
1,0.0495,0.559,0.559,0,0,0,0,0,0.258,0.465,0,0,0
1,0.0495,0.559,0.559,0,0,0,0,0,0.258,0.465,0,0,0
1,0.0495,0.517,0.517,0,0,0,0,0,0.258,0.465,0,0,0
1,0.0495,0.517,0.517,0,0,0,0,0,0.258,0.465,0,0,0
1,0.0495,0.517,0.517,0,0,0,0,0,0.258,0.465,0,0,0
1,0.0495,0.517,0.517,0,0,0,0,0,0.258,0.465,0,0,0.109
1,0.0495,0.503,0.503,0,0,0,0,0,0.258,0.465,0,0,0.0544
1,0.0495,0.503,0.503,0,0,0,0,0,0.258,0.465,0,0,0
1,0.0495,0.461,0.461,0,0,0,0,0,0.258,0.465,0,0,0
1,0.0509,0.461,0.461,0,0,0,0,0,0.309,0.499,0,0,0
1,0.0495,0.503,0.503,0,0,0,0,0,0.258,0.465,0,0,0
1,0.0495,0.503,0.503,0,0,0,0,0,0.258,0.465,0,0,0.194
1,0.126,0.601,0.601,0,0,0,0,0,0.344,0.522,0,0,0.112
1,0.126,0.601,0.601,0,0,0,0,0,0.344,0.522,0,0,0
1,0.349,0.657,0.657,0,0,0,0,0,0.557,0.706,0,0,0.103
1,0.349,0.657,0.657,0,0,0,0,0,0.557,0.706,0,0,0.12
1,0.37,0.475,0.475,0,0,0,0,0,0.421,0.72,0,0,0.215
0.75,0.263,0.475,0.475,0,0,0,0,0,0.367,0.635,0,0,0
0.5,0.16,0.322,0.322,0,0,0,0,0,0.274,0.55,0,0,0.135
0.5,0.16,0.322,0.322,0,0,0,0,0,0.274,0.55,0,0,0
0.5,0.156,0.336,0.336,0,0,0,0,0,0.277,0.55,0,0,0.128
0.5,0.263,0.336,0.336,0,0,0,0,0,0.297,0.635,0,0,0.182
0.5,0.254,0.35,0.35,0,0.233,0,0,0,0.304,0.645,0,0,0
0.5,0.254,0.35,0.35,0,0.267,0,0.733,0,0.304,0.645,0,0,0.0881
0.5,0.247,0.336,0.336,0,0,0,0.233,0.933,0.297,0.654,0,0.415,0.395
0.75,0.346,0.336,0.336,0,0,0,0,1,0.316,0.749,0,0.305,0
0.75,0.245,0.392,0.392,0,0,0,0,1,0.325,0.654,0,0,0.0544
0.75,0.245,0.392,0.392,0,0,0,0,0.333,0.325,0.654,0,0,0
0.75,0.344,0.433,0.433,0,0,0,0.733,0,0.39,0.735,0,0,0.252
0.75,0.344,0.433,0.433,0,0,0,0.233,0.933,0.39,0.735,0,0.144,0.0419
0.75,0.251,0.447,0.447,0,0,0,0,1,0.353,0.664,0,0.491,0.566
0.75,0.351,0.447,0.447,0,0,0,0,1,0.4,0.763,0,0.211,0.0544
0.75,0.381,0.545,0.545,0.0288,0,0,0,1,0.473,0.791,0,0.271,0.0544
0.75,0.381,0.545,0.545,0.0288,0,0,0,1,0.473,0.791,0,0.223,0.0544
1,0.606,0.741,0.741,0.346,0.733,0,0,1,0.741,0.974,0,0.522,0.109
1,0.606,0.741,0.741,0.346,0.8,0,0,1,0.741,0.974,0,0.564,0.0544
1,0.803,0.881,0.881,0.593,0,0,0,0.667,0.881,0.993,0,0,0
1,0.803,0.881,0.881,0.593,0.733,0,0,0,0.881,0.993,0,0,0.0544
1,0.982,0.937,0.937,0.683,1,0,0,0,0.937,0.937,0,0,0.109
1,0.982,0.937,0.937,0.683,0.833,0,0,0,0.937,0.937,0,0,0.109
1,0.989,0.993,0.993,1,0,0,0,0,0.993,0.88,0,0,0.109
1,0.989,0.993,0.993,1,0,0,0,0,0.993,0.88,0,0,0.0544
