occupants,lighting_interior,lighting_exterior,lighting_garage,lighting_exterior_holiday,cooking_range,dishwasher,clothes_washer,clothes_dryer,ceiling_fan,plug_loads_other,hot_water_dishwasher,hot_water_clothes_washer,hot_water_fixtures
1,0.07,0.559,0.559,0,0,0,0,0,0.318,0.513,0,0,0.0272
1,0.07,0.559,0.559,0,0,0,0,0,0.318,0.513,0,0,0.237
1,0.0538,0.517,0.517,0,0,0,0,0,0.258,0.474,0,0,0.171
1,0.0538,0.517,0.517,0,0,0,0,0,0.258,0.474,0,0,0.0524
1,0.0538,0.517,0.517,0,0,0,0,0,0.258,0.474,0,0,0
1,0.0538,0.517,0.517,0,0,0,0,0,0.258,0.474,0,0,0.0524
1,0.0538,0.503,0.503,0,0,0,0,0,0.258,0.474,0,0,0
1,0.0538,0.503,0.503,0,0,0,0,0,0.258,0.474,0,0,0
1,0.0538,0.461,0.461,0,0,0,0,0,0.258,0.474,0,0,0
1,0.0538,0.461,0.461,0,0,0,0,0,0.258,0.474,0,0,0
1,0.0538,0.503,0.503,0,0,0,0,0,0.258,0.474,0,0,0
1,0.0759,0.503,0.503,0,0,0,0,0,0.307,0.505,0,0,0.0246
1,0.12,0.601,0.601,0,0,0,0,0,0.326,0.521,0,0,0.0491
1,0.12,0.601,0.601,0,0.667,0,0,0,0.326,0.521,0,0,0.0854
1,0.141,0.657,0.657,0,0.867,0,0,0,0.338,0.54,0,0,0
1,0.314,0.657,0.657,0,0,0.667,0,0,0.497,0.671,0.444,0,0.157
1,0.518,0.475,0.475,0,0,1,0,0,0.475,0.821,0.453,0,0.0773
0.8,0.425,0.475,0.475,0,0,1,0,0,0.432,0.752,0,0,0
0.6,0.245,0.322,0.322,0,0,1,0,0,0.283,0.613,0,0,0.207
0.6,0.245,0.322,0.322,0,0,1,0,0,0.283,0.613,0,0,0.105
0.6,0.24,0.336,0.336,0,0,1,0,0,0.289,0.613,0,0,0.0524
0.8,0.332,0.336,0.336,0,0,1,0,0,0.304,0.682,0,0,0.105
0.8,0.409,0.35,0.35,0,0,1,0,0,0.331,0.767,0,0,0.129
0.6,0.32,0.35,0.35,0,0,1,0,0,0.313,0.694,0,0,0.304
0.6,0.312,0.336,0.336,0,0,1,0,0,0.304,0.705,0,0,0.0662
0.6,0.312,0.336,0.336,0,0,1,0,0,0.304,0.705,0,0,0.239
0.6,0.309,0.392,0.392,0,0,1,0,0,0.338,0.705,0,0,0.0272
0.6,0.309,0.392,0.392,0,0,1,0,0,0.338,0.705,0,0,0.214
0.6,0.313,0.433,0.433,0,0,1,0,0,0.363,0.694,0,0,0.198
0.6,0.313,0.433,0.433,0,0,1,0,0,0.363,0.694,0,0,0.0804
0.2,0.148,0.447,0.447,0,0,1,0,0,0.296,0.555,0,0,0.189
0.2,0.148,0.447,0.447,0,0,1,0,0,0.296,0.555,0,0,0.132
0.2,0.171,0.545,0.545,0.0288,0,1,0,0,0.315,0.563,0,0,0.0258
0.2,0.171,0.545,0.545,0.0288,0.167,1,0,0,0.315,0.563,0,0,0.0645
0.2,0.212,0.741,0.741,0.346,1,0.267,0,0,0.354,0.578,0,0,0.163
0.4,0.371,0.741,0.741,0.346,1,0,0,0,0.451,0.682,0,0,0.115
0.4,0.453,0.881,0.881,0.593,0.933,0,0,0,0.507,0.689,0,0,0.0524
0.4,0.453,0.881,0.881,0.593,0,0,0,0,0.507,0.689,0,0,0.367
0.4,0.467,0.937,0.937,0.683,0,0,0,0,0.529,0.666,0,0,0.0524
0.4,0.467,0.937,0.937,0.683,0,0,0,0,0.529,0.666,0,0,0.105
0.4,0.398,0.993,0.993,1,0,0,0,0,0.552,0.644,0,0,0
0.6,0.571,0.993,0.993,1,0,0.167,0,0,0.699,0.728,0.0978,0,0.21
0.4,0.309,0.965,0.965,0.679,0,0.367,0,0,0.541,0.628,0.53,0,0.262
0.6,0.309,0.965,0.965,0.679,0,0,0,0,0.541,0.628,0.64,0,0.314
0.6,0.271,0.825,0.825,0.132,0,0,0,0,0.485,0.59,0,0,0.157
0.6,0.271,0.825,0.825,0.132,0,0,0,0,0.485,0.59,0,0,0.157
0.6,0.141,0.699,0.699,0.0658,0,0,0,0,0.434,0.56,0,0,0
0.6,0.0972,0.699,0.699,0.0658,0,0,0,0,0.346,0.517,0,0,0.105
0.6,0.0538,0.559,0.559,0,0,0,0,0,0.258,0.474,0,0,0.157
0.6,0.0538,0.559,0.559,0,0,0,0,0,0.258,0.474,0,0,0.0524
0.8,0.0538,0.517,0.517,0,0,0,0,0,0.258,0.474,0,0,0
0.8,0.0538,0.517,0.517,0,0,0,0,0,0.258,0.474,0,0,0.105
0.8,0.0538,0.517,0.517,0,0,0,0,0,0.258,0.474,0,0,0
0.8,0.0538,0.517,0.517,0,0,0,0,0,0.258,0.474,0,0,0
0.8,0.0538,0.503,0.503,0,0,0,0,0,0.258,0.474,0,0,0.0524
1,0.0538,0.503,0.503,0,0,0,0,0,0.258,0.474,0,0,0
1,0.055,0.461,0.461,0,0,0,0,0,0.298,0.502,0,0,0
1,0.055,0.461,0.461,0,0,0,0,0,0.298,0.502,0,0,0
1,0.0759,0.503,0.503,0,0,0,0,0,0.307,0.505,0,0,0
1,0.0759,0.503,0.503,0,0.667,0,0,0,0.307,0.505,0,0,0
1,0.12,0.601,0.601,0,0.367,0,0,0,0.326,0.521,0,0,0
1,0.186,0.601,0.601,0,0,0,0,0,0.395,0.567,0,0,0
1,0.227,0.657,0.657,0,0,0.167,0,0,0.418,0.605,0.164,0,0.163
