occupants,lighting_interior,lighting_exterior,lighting_garage,lighting_exterior_holiday,cooking_range,dishwasher,clothes_washer,clothes_dryer,ceiling_fan,plug_loads_other,hot_water_dishwasher,hot_water_clothes_washer,hot_water_fixtures
1,0.491,0.965,0.965,0.679,0,0,0,0,0.788,0.749,0,0,0
1,0.491,0.965,0.965,0.679,0,0,0,0,0.788,0.749,0,0,0.344
1,0.424,0.825,0.825,0.132,0,0,0,0,0.683,0.678,0,0,0.158
1,0.299,0.825,0.825,0.132,0,0,0,0,0.541,0.607,0,0,0.0526
1,0.0996,0.699,0.699,0.0658,0,0,0,0,0.368,0.518,0,0,0
1,0.0996,0.699,0.699,0.0658,0,0,0,0,0.368,0.518,0,0,0
1,0.0682,0.559,0.559,0,0,0,0,0,0.333,0.513,0,0,0.0526
1,0.0682,0.559,0.559,0,0,0,0,0,0.333,0.513,0,0,0
1,0.0558,0.517,0.517,0,0,0,0,0,0.323,0.504,0,0,0
1,0.0496,0.517,0.517,0,0,0,0,0,0.258,0.465,0,0,0.0526
1,0.0496,0.517,0.517,0,0,0,0,0,0.258,0.465,0,0,0
1,0.0496,0.517,0.517,0,0,0,0,0,0.258,0.465,0,0,0.113
1,0.0496,0.503,0.503,0,0,0,0,0,0.381,0.523,0,0,0.0162
0.75,0.0496,0.503,0.503,0,0,0,0,0,0.319,0.494,0,0,0
1,0.0496,0.461,0.461,0,0,0,0,0,0.258,0.465,0,0,0
1,0.0496,0.461,0.461,0,0,0,0,0,0.258,0.465,0,0,0
1,0.0496,0.503,0.503,0,0,0,0,0,0.258,0.465,0,0,0.116
1,0.075,0.503,0.503,0,0,0.133,0,0,0.319,0.504,0,0,0.0992
1,0.126,0.601,0.601,0,0,0.4,0,0,0.344,0.522,0.262,0,0.114
0.75,0.0496,0.601,0.601,0,0,0,0,0,0.258,0.465,0,0,0.105
0.75,0.0496,0.657,0.657,0,0,0,0,0,0.258,0.465,0,0,0.181
0.75,0.149,0.657,0.657,0,0,0,0,0,0.358,0.546,0,0,0.0852
0.75,0.263,0.475,0.475,0,0,0,0,0,0.367,0.635,0,0,0.0977
0.5,0.263,0.475,0.475,0,0,0,0,0,0.367,0.635,0,0,0
0.25,0.16,0.322,0.322,0,0,0,0,0,0.274,0.55,0,0,0
0.25,0.16,0.322,0.322,0,0,0,0,0,0.274,0.55,0,0,0.21
0,0.0496,0.336,0.336,0,0,0,0,0,0.258,0.465,0,0,0
0,0.0496,0.336,0.336,0,0,0,0,0,0.258,0.465,0,0,0
0,0.0496,0.35,0.35,0,0,0,0,0,0.258,0.465,0,0,0.0526
0,0.0496,0.35,0.35,0,0,0,0,0,0.258,0.465,0,0,0
0,0.0496,0.336,0.336,0,0,0,0,0,0.258,0.465,0,0,0.158
0,0.0496,0.336,0.336,0,0,0,0,0,0.258,0.465,0,0,0.368
0,0.0496,0.392,0.392,0,0,0,0,0,0.258,0.465,0,0,0.21
0,0.0496,0.392,0.392,0,0,0,0,0,0.258,0.465,0,0,0
0,0.0496,0.433,0.433,0,0,0,0,0,0.258,0.465,0,0,0
0,0.0496,0.433,0.433,0,0,0,0,0,0.258,0.465,0,0,0
0,0.0496,0.447,0.447,0,0,0,0,0,0.258,0.465,0,0,0
0.25,0.158,0.447,0.447,0,0.833,0,0,0,0.305,0.564,0,0,0
0.5,0.319,0.545,0.545,0.0288,1,0,0,0,0.402,0.682,0,0,0
0.5,0.319,0.545,0.545,0.0288,0.733,0,0,0,0.402,0.682,0,0,0
0.25,0.232,0.741,0.741,0.346,0,0,0,0,0.379,0.593,0,0,0
0.25,0.232,0.741,0.741,0.346,0,0,0,0,0.379,0.593,0,0,0
0.25,0.279,0.881,0.881,0.593,0,0,0,0,0.414,0.597,0,0,0
0.75,0.739,0.881,0.881,0.593,0,0,0,0,0.725,0.861,0,0,0
1,1,0.937,0.937,0.683,0,0,0,0,0.937,0.937,0,0,0
1,1,0.937,0.937,0.683,0,0,0,0,0.937,0.937,0,0,0.0526
1,0.843,0.993,0.993,1,0,0,0,0,0.993,0.88,0,0,0.158
1,0.843,0.993,0.993,1,0,0,0,0,0.993,0.88,0,0.26,0.263
1,0.491,0.965,0.965,0.679,0,0,0.667,0,0.788,0.749,0,0.12,0.263
1,0.344,0.965,0.965,0.679,0,0,1,0,0.611,0.654,0,0,0.105
1,0.299,0.825,0.825,0.132,0,0,1,0.567,0.541,0.607,0,0,0.0526
1,0.299,0.825,0.825,0.132,0,0,0.7,1,0.541,0.607,0,0,0.27
1,0.15,0.699,0.699,0.0658,0,0,0,1,0.478,0.57,0,0,0
1,0.0996,0.699,0.699,0.0658,0,0,0,0.133,0.368,0.518,0,0,0.169
1,0.0682,0.559,0.559,0,0,0,0,0,0.333,0.513,0,0,0
1,0.0496,0.559,0.559,0,0,0,0,0,0.258,0.465,0,0,0
1,0.0496,0.517,0.517,0,0,0,0,0,0.258,0.465,0,0,0
1,0.0496,0.517,0.517,0,0,0,0,0,0.258,0.465,0,0,0
1,0.0496,0.517,0.517,0,0,0,0,0,0.258,0.465,0,0,0
1,0.0496,0.517,0.517,0,0,0,0,0,0.258,0.465,0,0,0
1,0.0496,0.503,0.503,0,0,0,0,0,0.258,0.465,0,0,0
1,0.0496,0.503,0.503,0,0,0,0,0,0.258,0.465,0,0,0.21
1,0.0496,0.461,0.461,0,0,0,0,0,0.258,0.465,0,0,0
1,0.0496,0.461,0.461,0,0,0,0,0,0.258,0.465,0,0,0
1,0.0496,0.503,0.503,0,0,0,0,0,0.258,0.465,0,0,0
1,0.0496,0.503,0.503,0,0,0,0,0,0.258,0.465,0,0,0
1,0.126,0.601,0.601,0,0,0,0,0,0.344,0.522,0,0,0.279
1,0.126,0.601,0.601,0,0,0,0,0,0.344,0.522,0,0,0.0813
1,0.149,0.657,0.657,0,0,0,0,0,0.358,0.546,0,0,0.0618
0.75,0.149,0.657,0.657,0,0,0,0,0,0.358,0.546,0,0,0
0.75,0.157,0.475,0.475,0,0,0,0,0,0.312,0.55,0,0,0.169
0.5,0.157,0.475,0.475,0,0,0,0,0,0.312,0.55,0,0,0.113
0.25,0.16,0.322,0.322,0,0,0,0,0,0.274,0.55,0,0,0.0485
0.25,0.16,0.322,0.322,0,0,0,0,0,0.274,0.55,0,0,0.175
0.25,0.157,0.336,0.336,0,0,0,0,0,0.277,0.55,0,0,0.267
0.25,0.157,0.336,0.336,0,0,0,0,0,0.277,0.55,0,0,0.0156
0.25,0.152,0.35,0.35,0,0,0,0,0,0.281,0.555,0,0,0.149
0.25,0.152,0.35,0.35,0,0,0,0,0,0.281,0.555,0,0,0.421
0,0.0496,0.336,0.336,0,0,0,0,0,0.258,0.465,0,0,0
0,0.0496,0.336,0.336,0,0,0,0,0,0.258,0.465,0,0,0
0,0.0496,0.392,0.392,0,0,0,0,0,0.258,0.465,0,0,0
0,0.0496,0.392,0.392,0,0,0,0,0,0.258,0.465,0,0,0
0,0.0496,0.433,0.433,0,0,0,0,0,0.258,0.465,0,0,0.105
0,0.0496,0.433,0.433,0,0,0,0,0,0.258,0.465,0,0,0.271
0.25,0.158,0.447,0.447,0,0,0,0,0,0.305,0.564,0,0,0.155
0.25,0.158,0.447,0.447,0,0,0,0,0,0.305,0.564,0,0,0.0612
0.25,0.184,0.545,0.545,0.0288,0,0,0,0,0.33,0.574,0,0,0.0153
0.25,0.184,0.545,0.545,0.0288,0,0,0,0,0.33,0.574,0,0,0
0.25,0.232,0.741,0.741,0.346,0,0,0,0,0.379,0.593,0,0,0
0.25,0.232,0.741,0.741,0.346,0,0,0,0,0.379,0.593,0,0,0
0.25,0.279,0.881,0.881,0.593,0,0.133,0,0,0.414,0.597,0,0,0.112
0.75,0.739,0.881,0.881,0.593,0,0.4,0,0,0.725,0.861,0.296,0,0.137
0.75,0.762,0.937,0.937,0.683,0,0,0,0,0.767,0.819,0.412,0,0.572
0.75,0.762,0.937,0.937,0.683,0,0,0,0,0.767,0.819,0.279,0,0
0.75,0.645,0.993,0.993,1,0,0,0,0,0.809,0.777,0,0,0.0526
0.75,0.446,0.993,0.993,1,0,0,0,0,0.625,0.673,0,0,0.263
0.75,0.344,0.965,0.965,0.679,0,0,0,0,0.611,0.654,0,0,0.158
1,0.638,0.965,0.965,0.679,0,0,0,0,0.965,0.843,0,0,0
1,0.549,0.825,0.825,0.132,0,0,0,0,0.825,0.749,0,0,0.263
1,0.424,0.825,0.825,0.132,0,0,0,0,0.683,0.678,0,0,0.155
1,0.15,0.699,0.699,0.0658,0,0,0,0,0.478,0.57,0,0,0.278
1,0.0496,0.699,0.699,0.0658,0,0,0,0,0.258,0.465,0,0,0
1,0.0496,0.559,0.559,0,0,0,0,0,0.258,0.465,0,0,0.0526
1,0.0496,0.559,0.559,0,0,0,0,0,0.258,0.465,0,0,0.158
1,0.0496,0.517,0.517,0,0,0,0,0,0.258,0.465,0,0,0
1,0.0496,0.517,0.517,0,0,0,0,0,0.258,0.465,0,0,0
1,0.0496,0.517,0.517,0,0,0,0,0,0.258,0.465,0,0,0
1,0.0496,0.517,0.517,0,0,0,0,0,0.258,0.465,0,0,0
1,0.0496,0.503,0.503,0,0,0,0,0,0.258,0.465,0,0,0
1,0.0496,0.503,0.503,0,0,0,0,0,0.258,0.465,0,0,0
1,0.0496,0.461,0.461,0,0,0,0,0,0.258,0.465,0,0,0
1,0.0496,0.461,0.461,0,0,0,0,0,0.258,0.465,0,0,0
1,0.0496,0.503,0.503,0,0,0,0,0,0.258,0.465,0,0,0.0983
1,0.1,0.503,0.503,0,0,0,0,0,0.381,0.542,0,0,0.0156
1,0.202,0.601,0.601,0,0,0,0,0,0.43,0.579,0,0,0.203
1,0.202,0.601,0.601,0,0.333,0,0,0,0.43,0.579,0,0,0.106
1,0.349,0.657,0.657,0,0.167,0,0,0,0.557,0.706,0,0,0.0608
0.75,0.249,0.657,0.657,0,0,0,0,0,0.457,0.626,0,0,0.226
0.5,0.263,0.475,0.475,0,0,0,0,0,0.367,0.635,0,0,0.096
0.25,0.157,0.475,0.475,0,0,0,0,0,0.312,0.55,0,0,0.0152
0,0.0496,0.322,0.322,0,0,0,0,0,0.258,0.465,0,0,0.0761
0,0.0496,0.322,0.322,0,0,0,0,0,0.258,0.465,0,0,0.316
0,0.0496,0.336,0.336,0,0,0,0,0,0.258,0.465,0,0,0.105
0,0.0496,0.336,0.336,0,0,0,0,0,0.258,0.465,0,0,0.316
0,0.0496,0.35,0.35,0,0,0,0,0,0.258,0.465,0,0,0.263
0,0.0496,0.35,0.35,0,0,0,0,0,0.258,0.465,0,0,0.368
0,0.0496,0.336,0.336,0,0,0,0,0,0.258,0.465,0,0,0.158
0,0.0496,0.336,0.336,0,0,0,0,0,0.258,0.465,0,0,0.0526
0,0.0496,0.392,0.392,0,0,0,0,0,0.258,0.465,0,0,0
0,0.0496,0.392,0.392,0,0,0,0,0,0.258,0.465,0,0,0
0,0.0496,0.433,0.433,0,0,0,0,0,0.258,0.465,0,0,0
0,0.0496,0.433,0.433,0,0,0,0,0,0.258,0.465,0,0,0
0,0.0496,0.447,0.447,0,0,0,0,0,0.258,0.465,0,0,0
0,0.0496,0.447,0.447,0,0,0,0,0,0.258,0.465,0,0,0
0,0.0496,0.545,0.545,0.0288,0,0,0,0,0.258,0.465,0,0,0
0,0.0496,0.545,0.545,0.0288,0,0,0,0,0.258,0.465,0,0,0
0,0.0496,0.741,0.741,0.346,0,0,0,0,0.258,0.465,0,0,0
0,0.0496,0.741,0.741,0.346,0.833,0,0,0,0.258,0.465,0,0,0
0.5,0.509,0.881,0.881,0.593,0.7,0,0,0,0.569,0.729,0,0,0
0.5,0.509,0.881,0.881,0.593,0,0,0,0,0.569,0.729,0,0,0
0.75,0.762,0.937,0.937,0.683,0,0,0,0,0.767,0.819,0,0,0.189
1,1,0.937,0.937,0.683,0,0,0,0,0.937,0.937,0,0,0.117
1,0.843,0.993,0.993,1,0,0,0,0,0.993,0.88,0,0,0
1,0.843,0.993,0.993,1,0,0,0,0,0.993,0.88,0,0,0
1,0.491,0.965,0.965,0.679,0,0,0,0,0.788,0.749,0,0,0
1,0.491,0.965,0.965,0.679,0,0,0,0,0.788,0.749,0,0,0.163
1,0.424,0.825,0.825,0.132,0,0,0,0,0.683,0.678,0,0,0.0474
1,0.424,0.825,0.825,0.132,0,0,0,0,0.683,0.678,0,0,0.105
1,0.2,0.699,0.699,0.0658,0,0,0,0,0.589,0.622,0,0,0.0526
1,0.15,0.699,0.699,0.0658,0,0,0,0,0.478,0.57,0,0,0.0526
1,0.0496,0.559,0.559,0,0,0,0,0,0.258,0.465,0,0,0.0526
1,0.0496,0.559,0.559,0,0,0,0,0,0.258,0.465,0,0,0
1,0.0496,0.517,0.517,0,0,0,0,0,0.258,0.465,0,0,0.0526
1,0.0496,0.517,0.517,0,0,0,0,0,0.258,0.465,0,0,0
1,0.0496,0.517,0.517,0,0,0,0,0,0.258,0.465,0,0,0
1,0.0496,0.517,0.517,0,0,0,0,0,0.258,0.465,0,0,0
1,0.0496,0.503,0.503,0,0,0,0,0,0.258,0.465,0,0,0
1,0.0496,0.503,0.503,0,0,0,0,0,0.258,0.465,0,0,0
1,0.0496,0.461,0.461,0,0,0,0,0,0.258,0.465,0,0,0
1,0.0496,0.461,0.461,0,0,0,0,0,0.258,0.465,0,0,0
1,0.0496,0.503,0.503,0,0,0,0,0,0.258,0.465,0,0,0
1,0.0496,0.503,0.503,0,0,0,0,0,0.258,0.465,0,0,0
1,0.0496,0.601,0.601,0,0.333,0,0,0,0.258,0.465,0,0,0
1,0.126,0.601,0.601,0,0.167,0,0,0,0.344,0.522,0,0,0
1,0.149,0.657,0.657,0,0,0,0,0,0.358,0.546,0,0,0
1,0.249,0.657,0.657,0,0,0,0.167,0.967,0.457,0.626,0,0.432,0
1,0.263,0.475,0.475,0,0,0,0.3,1,0.367,0.635,0,0.384,0
1,0.263,0.475,0.475,0,0,0,0,0.733,0.367,0.635,0,0.444,0
1,0.27,0.322,0.322,0,0,0,0,0,0.29,0.635,0,0.464,0
1,0.38,0.322,0.322,0,0,0,0,0,0.306,0.72,0,0.552,0
0.5,0.263,0.336,0.336,0,0,0,0,0,0.297,0.635,0,0.32,0.0526
0.75,0.37,0.336,0.336,0,0,0,0,0,0.316,0.72,0,0.37,0.0526
1,0.459,0.35,0.35,0,0,0,0,0,0.35,0.824,0,0.602,0.0526
0.75,0.357,0.35,0.35,0,0,0,0,0,0.327,0.735,0,0.683,0.0526
0.75,0.347,0.336,0.336,0,0,0,0,0,0.316,0.749,0,0.368,0.0526
0.75,0.347,0.336,0.336,0,0,0.533,0,0,0.316,0.749,0,0.653,0.105
0.75,0.246,0.392,0.392,0,0,0,0,0,0.325,0.654,0.348,0.172,0.0526
1,0.442,0.392,0.392,0,0,0,0,0,0.392,0.843,0.24,0.278,0.105
1,0.447,0.433,0.433,0,0,0,0,0,0.433,0.824,0,0.257,0.105
1,0.447,0.433,0.433,0,0,0,0,0,0.433,0.824,0,0.324,0
1,0.485,0.447,0.447,0,0,0,0,0,0.447,0.862,0,0.329,0.0526
1,0.485,0.447,0.447,0,0,0,0,0,0.447,0.862,0,0.478,0.0526
0.75,0.453,0.545,0.545,0.0288,0,0,0,0,0.473,0.791,0,0.411,0.0526
0.75,0.453,0.545,0.545,0.0288,0,0,0,0,0.473,0.791,0,0.497,0.105
0.75,0.597,0.741,0.741,0.346,0,0,0,0,0.62,0.847,0,0.297,0.16
0.75,0.597,0.741,0.741,0.346,0,0,0,0,0.62,0.847,0,0.441,0.0679
0.75,0.739,0.881,0.881,0.593,0,0,0,0,0.725,0.861,0,0.46,0.319
1,0.968,0.881,0.881,0.593,0,0,0,0,0.881,0.993,0,0.159,0.178
1,1,0.937,0.937,0.683,0,0,0,0,0.937,0.937,0,0.524,0.158
1,1,0.937,0.937,0.683,0,0,0,0,0.937,0.937,0,0.207,0.0927
1,0.843,0.993,0.993,1,0,0,0,0,0.993,0.88,0,0.563,0.158
1,0.645,0.993,0.993,1,0,0,0,0,0.809,0.777,0,0.264,0.188
1,0.491,0.965,0.965,0.679,0,0,0,0,0.788,0.749,0,0,0.207
1,0.491,0.965,0.965,0.679,0,0,0,0,0.788,0.749,0,0,0.395
1,0.174,0.825,0.825,0.132,0,0,0,0,0.4,0.536,0,0,0.0975
1,0.174,0.825,0.825,0.132,0,0,0,0,0.4,0.536,0,0,0.0526
1,0.0996,0.699,0.699,0.0658,0,0,0,0,0.368,0.518,0,0,0.371
1,0.0996,0.699,0.699,0.0658,0,0,0,0,0.368,0.518,0,0,0.21
1,0.0682,0.559,0.559,0,0,0,0,0,0.333,0.513,0,0,0
1,0.0682,0.559,0.559,0,0,0,0,0,0.333,0.513,0,0,0
1,0.0558,0.517,0.517,0,0,0,0,0,0.323,0.504,0,0,0
1,0.0558,0.517,0.517,0,0,0,0,0,0.323,0.504,0,0,0
1,0.0496,0.517,0.517,0,0,0,0,0,0.323,0.499,0,0,0.0526
1,0.0496,0.517,0.517,0,0,0,0,0,0.323,0.499,0,0,0
1,0.0496,0.503,0.503,0,0,0,0,0,0.319,0.494,0,0,0
1,0.0496,0.503,0.503,0,0,0,0,0,0.319,0.494,0,0,0
1,0.0496,0.461,0.461,0,0,0,0,0,0.258,0.465,0,0,0
1,0.0496,0.461,0.461,0,0,0,0,0,0.258,0.465,0,0,0
1,0.0496,0.503,0.503,0,0,0,0,0,0.258,0.465,0,0,0
1,0.0496,0.503,0.503,0,0,0,0,0,0.258,0.465,0,0,0.0526
1,0.0496,0.601,0.601,0,0,0,0,0,0.258,0.465,0,0,0.0526
1,0.0496,0.601,0.601,0,0,0,0,0,0.258,0.465,0,0,0.253
1,0.149,0.657,0.657,0,0.333,0,0,0,0.358,0.546,0,0,0.385
0.75,0.149,0.657,0.657,0,0.7,0,0,0,0.358,0.546,0,0,0.164
0.75,0.157,0.475,0.475,0,0,0,0,0,0.312,0.55,0,0,0
0.75,0.37,0.475,0.475,0,0,0,0,0,0.421,0.72,0,0,0
0.75,0.38,0.322,0.322,0,0,0,0,0,0.306,0.72,0,0,0
0.75,0.38,0.322,0.322,0,0,0,0,0,0.306,0.72,0,0,0
0.75,0.37,0.336,0.336,0,0,0,0,0,0.316,0.72,0,0,0
1,0.477,0.336,0.336,0,0,0,0,0,0.336,0.806,0,0,0
1,0.459,0.35,0.35,0,0,0,0,0,0.35,0.824,0,0,0.0526
1,0.459,0.35,0.35,0,0,0,0,0,0.35,0.824,0,0,0
1,0.446,0.336,0.336,0,0,0,0,0,0.336,0.843,0,0,0
1,0.446,0.336,0.336,0,0,0,0,0,0.336,0.843,0,0,0.0526
0.75,0.344,0.392,0.392,0,0,0,0,0,0.358,0.749,0,0,0.158
0.75,0.344,0.392,0.392,0,0,0,0,0,0.358,0.749,0,0,0.165
0.75,0.348,0.433,0.433,0,0,0,0,0,0.39,0.735,0,0,0.133
0.75,0.348,0.433,0.433,0,0,0,0,0,0.39,0.735,0,0,0.0938
1,0.485,0.447,0.447,0,0,0,0,0,0.447,0.862,0,0,0.132
1,0.485,0.447,0.447,0,0.333,0,0,0,0.447,0.862,0,0,0.368
1,0.588,0.545,0.545,0,0.167,0,0,0,0.545,0.899,0,0,0.263
1,0.588,0.545,0.545,0,0,0,0,0,0.545,0.899,0,0,0.0526
1,0.779,0.741,0.741,0,0,0,0,0,0.741,0.974,0,0,0.158
1,0.597,0.741,0.741,0,0,0,0,0,0.62,0.847,0,0,0.263
0.75,0.739,0.881,0.881,0,0,0,0,0,0.725,0.861,0,0,0.263
0.75,0.739,0.881,0.881,0,0,0,0,0,0.725,0.861,0,0,0.165
0.75,0.762,0.937,0.937,0,0,0,0,0,0.767,0.819,0,0,0.432
0.75,0.762,0.937,0.937,0,0,0,0,0,0.767,0.819,0,0,0.199
0.75,0.645,0.993,0.993,0,0,0,0,0,0.809,0.777,0,0,0.194
1,0.843,0.993,0.993,0,0,0,0,0,0.993,0.88,0,0,0.105
1,0.638,0.965,0.965,0,0,0,0,0,0.965,0.843,0,0,0.0526
1,0.491,0.965,0.965,0,0,0,0,0,0.788,0.749,0,0,0.11
