occupants,lighting_interior,lighting_exterior,lighting_garage,lighting_exterior_holiday,cooking_range,dishwasher,clothes_washer,clothes_dryer,ceiling_fan,plug_loads_other,hot_water_dishwasher,hot_water_clothes_washer,hot_water_fixtures
0.75,0.0493,0.559,0.559,0,0,0,0,0,0.258,0.465,0,0,0
0.75,0.0493,0.559,0.559,0,0,0,0,0,0.258,0.465,0,0,0.193
1,0.0555,0.517,0.517,0,0,0,0,0,0.323,0.504,0,0,0
1,0.0493,0.517,0.517,0,0,0,0,0,0.258,0.465,0,0,0.0641
1,0.0493,0.517,0.517,0,0,0,0,0,0.258,0.465,0,0,0.0641
1,0.0493,0.517,0.517,0,0,0,0,0,0.258,0.465,0,0,0
1,0.0493,0.503,0.503,0,0,0,0,0,0.258,0.465,0,0,0
1,0.0493,0.503,0.503,0,0,0,0,0,0.258,0.465,0,0,0.104
1,0.0507,0.461,0.461,0,0,0,0,0,0.309,0.499,0,0,0
1,0.0507,0.461,0.461,0,0,0,0,0,0.309,0.499,0,0,0.199
1,0.0746,0.503,0.503,0,0,0,0,0,0.319,0.504,0,0,0.221
1,0.0998,0.503,0.503,0,0,0,0,0,0.381,0.542,0,0,0.154
1,0.353,0.601,0.601,0,0.1,0,0,0,0.601,0.693,0,0,0.154
0.75,0.277,0.601,0.601,0,1,0,0,0,0.515,0.636,0,0,0.0734
0.5,0.248,0.657,0.657,0,0.967,0,0,0,0.457,0.626,0,0,0
0.5,0.248,0.657,0.657,0,0,0,0,0,0.457,0.626,0,0,0
0.5,0.262,0.475,0.475,0,0,0,0,0,0.367,0.635,0,0,0.0641
0.5,0.262,0.475,0.475,0,0,0,0,0,0.367,0.635,0,0,0.128
0.5,0.269,0.322,0.322,0,0,0.9,0,0,0.29,0.635,0,0,0.192
0.5,0.269,0.322,0.322,0,0,1,0,0,0.29,0.635,0.312,0,0.32
0.5,0.262,0.336,0.336,0,0,0.8,0,0,0.297,0.635,0.641,0,0.149
0.5,0.262,0.336,0.336,0,0,0,0,0,0.297,0.635,0,0,0.269
0.5,0.253,0.35,0.35,0,0,0,0,0,0.304,0.645,0,0,0.0641
0.25,0.151,0.35,0.35,0,0,0,0,0,0.281,0.555,0,0,0
0.5,0.246,0.336,0.336,0,0,0,0,0,0.297,0.654,0,0,0.32
0.5,0.148,0.336,0.336,0,0,0,0,0,0.277,0.56,0,0,0.205
0.5,0.244,0.392,0.392,0,0,0,0,0,0.325,0.654,0,0,0.0641
0.5,0.244,0.392,0.392,0,0,0,0.933,0,0.325,0.654,0,0.558,0.31
0.5,0.247,0.433,0.433,0,0,0,0,0.1,0.346,0.645,0,0.222,0.315
0.5,0.247,0.433,0.433,0,0,0,0,0.967,0.346,0.645,0,0.324,0
0.5,0.263,0.447,0.447,0,0,0,0,0,0.353,0.664,0,0.484,0
0.5,0.263,0.447,0.447,0,0,0,0,0,0.353,0.664,0,0.173,0.0641
0.5,0.311,0.545,0.545,0.0288,0,0,0,0,0.402,0.682,0,0.333,0.192
0.5,0.311,0.545,0.545,0.0288,0,0,0,0,0.402,0.682,0,0.313,0
0.25,0.226,0.741,0.741,0.346,0,0,0,0,0.379,0.593,0,0.204,0.128
0.25,0.226,0.741,0.741,0.346,0.6,0,0,0,0.379,0.593,0,0,0.208
0.75,0.726,0.881,0.881,0.593,0.433,0,0,0,0.725,0.861,0,0,0.321
0.75,0.726,0.881,0.881,0.593,0,0,0,0,0.725,0.861,0,0,0.0641
0.75,0.762,0.937,0.937,0.683,0,0,0,0,0.767,0.819,0,0,0.192
0.75,0.762,0.937,0.937,0.683,0,0,0,0,0.767,0.819,0,0,0.566
0.75,0.654,0.993,0.993,1,0,0,0,0,0.809,0.777,0,0,0.33
0.75,0.654,0.993,0.993,1,0,0,0,0,0.809,0.777,0,0,0
0.75,0.199,0.965,0.965,0.679,0,0,0,0,0.435,0.56,0,0,0
0.75,0.199,0.965,0.965,0.679,0,0,0,0,0.435,0.56,0,0,0.128
0.75,0.176,0.825,0.825,0.132,0,0,0,0,0.4,0.536,0,0,0.128
1,0.176,0.825,0.825,0.132,0,0,0,0,0.4,0.536,0,0,0
1,0.0493,0.699,0.699,0.0658,0,0,0,0,0.258,0.465,0,0,0
1,0.0493,0.699,0.699,0.0658,0,0,0,0,0.258,0.465,0,0,0
1,0.0493,0.559,0.559,0,0,0,0,0,0.258,0.465,0,0,0
1,0.0493,0.559,0.559,0,0,0,0,0,0.258,0.465,0,0,0
1,0.0493,0.517,0.517,0,0,0,0,0,0.258,0.465,0,0,0
1,0.0493,0.517,0.517,0,0,0,0,0,0.258,0.465,0,0,0
1,0.0493,0.517,0.517,0,0,0,0,0,0.258,0.465,0,0,0.32
1,0.0493,0.517,0.517,0,0,0,0,0,0.258,0.465,0,0,0
1,0.0493,0.503,0.503,0,0,0,0,0,0.258,0.465,0,0,0
1,0.0493,0.503,0.503,0,0,0,0,0,0.258,0.465,0,0,0
0.75,0.0493,0.461,0.461,0,0,0,0,0,0.258,0.465,0,0,0
0.75,0.0493,0.461,0.461,0,0,0,0,0,0.258,0.465,0,0,0.412
0.75,0.0998,0.503,0.503,0,0,0,0.933,0,0.381,0.542,0,0.276,0.0451
0.75,0.0998,0.503,0.503,0,0,0,0,0.1,0.381,0.542,0,0.447,0.216
0.75,0.201,0.601,0.601,0,0,0,0,1,0.43,0.579,0,0.564,0.118
0.75,0.201,0.601,0.601,0,0,0,0,0.533,0.43,0.579,0,0.807,0
0.75,0.248,0.657,0.657,0,0,0,0,0,0.457,0.626,0,0.578,0.19
0.75,0.248,0.657,0.657,0,0,0.9,0,0,0.457,0.626,0,0,0
0.75,0.156,0.475,0.475,0,0,1,0,0,0.312,0.55,0.332,0,0
0.75,0.262,0.475,0.475,0,0,0.8,0,0,0.367,0.635,0.38,0,0.0641
