occupants,lighting_interior,lighting_exterior,lighting_garage,lighting_exterior_holiday,cooking_range,dishwasher,clothes_washer,clothes_dryer,ceiling_fan,plug_loads_other,hot_water_dishwasher,hot_water_clothes_washer,hot_water_fixtures
1,0.0676,0.559,0.559,0,0,0,0,0,0.333,0.513,0,0,0.209
1,0.0492,0.559,0.559,0,0,0,0,0,0.258,0.465,0,0,0
1,0.0492,0.517,0.517,0,0,0,0,0,0.258,0.465,0,0,0
1,0.0492,0.517,0.517,0,0,0,0,0,0.258,0.465,0,0,0
1,0.0492,0.517,0.517,0,0,0,0,0,0.258,0.465,0,0,0
1,0.0492,0.517,0.517,0,0,0,0,0,0.258,0.465,0,0,0
1,0.0492,0.503,0.503,0,0,0,0,0,0.258,0.465,0,0,0.148
1,0.0492,0.503,0.503,0,0,0,0,0,0.258,0.465,0,0,0
1,0.0492,0.461,0.461,0,0,0,0,0,0.258,0.465,0,0,0
1,0.0492,0.461,0.461,0,0,0,0,0,0.258,0.465,0,0,0
1,0.0744,0.503,0.503,0,0,0.433,0,0,0.319,0.504,0.229,0,0.108
1,0.0744,0.503,0.503,0,0,1,0,0,0.319,0.504,0.497,0,0
1,0.125,0.601,0.601,0,0,0.167,0,0,0.344,0.522,0.208,0,0
1,0.125,0.601,0.601,0,0,0,0,0,0.344,0.522,0,0,0
1,0.247,0.657,0.657,0,0,0,0,0,0.457,0.626,0,0,0
1,0.347,0.657,0.657,0,0.0667,0,0,0,0.557,0.706,0,0,0
1,0.367,0.475,0.475,0,0.433,0,0,0,0.421,0.72,0,0,0
1,0.367,0.475,0.475,0,0,0,0,0,0.421,0.72,0,0,0
0.75,0.268,0.322,0.322,0,0,0.433,0,0,0.29,0.635,0.223,0,0
0.75,0.268,0.322,0.322,0,0,1,0,0,0.29,0.635,0.461,0,0.344
0.75,0.367,0.336,0.336,0,0,1,0,0,0.316,0.72,0.292,0,0.32
0.75,0.367,0.336,0.336,0,0,0.267,0,0,0.316,0.72,0,0,0.13
0.75,0.354,0.35,0.35,0,0,0,0,0,0.327,0.735,0,0,0.295
0.75,0.354,0.35,0.35,0,0,0,0,0,0.327,0.735,0,0,0.295
0.5,0.246,0.336,0.336,0,0,0,0,0,0.297,0.654,0,0,0.111
0.5,0.246,0.336,0.336,0,0,0,0,0,0.297,0.654,0,0,0.0744
0.75,0.341,0.392,0.392,0,0,0,0,0,0.358,0.749,0,0,0
0.75,0.341,0.392,0.392,0,0,0,0,0,0.358,0.749,0,0,0
0.75,0.344,0.433,0.433,0,0,0,0,0,0.39,0.735,0,0,0.0492
1,0.344,0.433,0.433,0,0,0,0,0,0.39,0.735,0,0,0.0984
1,0.473,0.447,0.447,0,0,0,0,0,0.447,0.862,0,0,0.109
0.75,0.367,0.447,0.447,0,0,0,0,0,0.4,0.763,0,0,0.13
0.75,0.436,0.545,0.545,0.0288,0,0,0,0,0.473,0.791,0,0,0.201
0.25,0.178,0.545,0.545,0.0288,0,0,0,0,0.33,0.574,0,0,0.232
0.25,0.223,0.741,0.741,0.346,0.0667,0,0,0,0.379,0.593,0,0,0.0492
0.5,0.397,0.741,0.741,0.346,0.433,0,0,0,0.499,0.72,0,0,0.0492
0.5,0.496,0.881,0.881,0.593,0,0,0,0,0.569,0.729,0,0,0.0984
0.5,0.496,0.881,0.881,0.593,0,0,0,0,0.569,0.729,0,0,0
0.75,0.762,0.937,0.937,0.683,0,0,0,0,0.767,0.819,0,0,0
0.75,0.762,0.937,0.937,0.683,0,0,0,0,0.767,0.819,0,0,0.0492
0.75,0.66,0.993,0.993,1,0,0,0,0,0.809,0.777,0,0,0.0984
0.75,0.66,0.993,0.993,1,0,0,0,0,0.809,0.777,0,0,0.0984
